director,title,casts,cover,detailLink,year,types,country,lang,time,moveiTime,cover,detail,summary,comments,imgList,movieUrl
彼得·杰克逊 Peter Jackson,指环王3：王者无敌,伊利亚·伍德 Elijah Wood / 西恩...,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2642829472.jpg,https://movie.douban.com/subject/1291552/,2003,剧情 动作 奇幻 冒险,美国 新西兰,0,9.3,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2642829472.jpg,https://movie.douban.com/subject/1291552/
文牧野 Muye Wen,我不是药神,徐峥 Zheng Xu / 王传君 Chuanjun Wang / 周...,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561305376.jpg,https://movie.douban.com/subject/26752088/,2018,剧情 喜剧,中国大陆,0,9.0,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561305376.jpg,https://movie.douban.com/subject/26752088/
维克多·弗莱明 Victor Fleming / 乔治·库克 George Cukor,乱世佳人,费...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1963126880.jpg,https://movie.douban.com/subject/1300267/,1939,剧情 历史 爱情 战争,美国,0,9.3,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1963126880.jpg,https://movie.douban.com/subject/1300267/
彼特·道格特 Pete Docter / 鲍勃·彼德森 Bob Peterson,飞屋环游记,爱德...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553594918.jpg,https://movie.douban.com/subject/2129039/,2009,剧情 喜剧 动画 冒险,美国,0,9.1,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553594918.jpg,https://movie.douban.com/subject/2129039/
姜文 Wen Jiang,让子弹飞,姜文 Wen Jiang / 葛优 You Ge / 周润发 Yun-F...,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1512562287.jpg,https://movie.douban.com/subject/3742360/,2010,剧情 喜剧 动作 西部,中国大陆 中国香港,0,9.0,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1512562287.jpg,https://movie.douban.com/subject/3742360/
宫崎骏 Hayao Miyazaki,哈尔的移动城堡,倍赏千惠子 Chieko Baishô / 木村拓...,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2907583906.jpg,https://movie.douban.com/subject/1308807/,2004,爱情 动画 奇幻 冒险,日本,0,9.1,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2907583906.jpg,https://movie.douban.com/subject/1308807/
西德尼·吕美特 Sidney Lumet,十二怒汉,亨利·方达 Henry Fonda / 马丁...,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg,https://movie.douban.com/subject/1293182/,1957,剧情,美国,0,9.4,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg,https://movie.douban.com/subject/1293182/
李濬益 Jun-ik Lee,素媛,薛景求 Kyung-gu Sol / 严志媛 Ji-won Uhm ...,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2118532944.jpg,https://movie.douban.com/subject/21937452/,2013,剧情,韩国,0,9.3,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2118532944.jpg,https://movie.douban.com/subject/21937452/
阿兰·葛斯彭纳 Alain Gsponer,海蒂和爷爷,阿努克·斯特芬 Anuk Steffen /...,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554525534.jpg,https://movie.douban.com/subject/25958717/,2015,剧情 冒险 家庭,德国 瑞士,0,9.3,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554525534.jpg,https://movie.douban.com/subject/25958717/
史蒂文·斯皮尔伯格 Steven Spielberg,猫鼠游戏,莱昂纳多·迪卡普里奥 L...,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p453924541.jpg,https://movie.douban.com/subject/1305487/,2002,传记 犯罪 剧情,美国 加拿大,0,9.1,,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p453924541.jpg,https://movie.douban.com/subject/1305487/
